s.no,topic,title,url,labels,upvotes
651,Java Spring Framework,Learn Spring Boot in 100 Steps - Beginner to Expert,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/spring-boot-tutorial-for-beginners,"['Paid', 'Video', 'Spring Boot']",2
652,Java Spring Framework,Master Java Web Services and REST API with Spring Boot,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/spring-web-services-tutorial,"['Paid', 'Video', 'Spring Boot']",2
653,JavaScript,Mozilla Developer Network Javascript Guide,https://developer.mozilla.org/en-US/docs/Web/JavaScript/Guide,['Free'],52
654,JavaScript,Introduction to JavaScript,https://scrimba.com/g/gintrotojavascript,"['Free', 'Video', 'Beginner']",2
655,JavaScript,The Complete JavaScript Course: Build a Real-World Project,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/the-complete-javascript-course/,"['Paid', 'Exercises/Practice-programs', 'Video', 'Beginner']",44
656,JavaScript,You Don't Know JS,https://github.com/getify/You-Dont-Know-JS/blob/master/README.md,['Book'],36
657,JavaScript,JavaScript: Understanding the Weird Parts,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/understand-javascript/,"['Paid', 'Advanced']",34
658,JavaScript,Learning JavaScript Design Patterns,http://addyosmani.com/resources/essentialjsdesignpatterns/book/,"['Free', 'Advanced']",32
659,JavaScript,Build 30 things in 30 days with 30 tutorials,https://javascript30.com/,['Free'],26
660,JavaScript, JavaScript Fundamentals for Absolute Beginners,http://www.microsoftvirtualacademy.com/training-courses/javascript-fundamentals-for-absolute-beginners,"['Free', 'Video']",10
661,Java,Java (Beginner) Programming Tutorials,https://www.youtube.com/playlist?list=PLFE2CE09D83EE3E28,"['Free', 'Video']",24
662,Java,A Step by Step Guide to Web Scraping,https://www.javawebscrapinghandbook.com,"['Paid', 'Book', 'Beginner', 'Web Scraping']",21
663,Java,Think Java,http://greenteapress.com/thinkjava/html/index.html,['Free'],15
664,JavaScript,JavaScript Bible,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/javascript-bible/,"['Free', 'Beginner', 'ES6']",0
665,JavaScript,Eloquent JavaScript,http://eloquentjavascript.net/,"['Free', 'Book']",191
666,JavaScript,The JavaScript Tutorial,http://javascript.info/,['Free'],81
667,Java Spring Framework,Integrate Your Spring Boot API with Single-Page Applications,http://codeboje.de/spring-boot-single-page-applications/,"['Paid', 'Book', 'Beginner', 'Spring Boot']",0
668,Java Spring Framework,Spring Framework,https://www.youtube.com/playlist?list=PLC97BDEFDCDD169D7,"['Free', 'Video']",12
669,Java Spring Framework,Spring Tutorial For Beginners,https://java2blog.com/introduction-to-spring-framework,"['Free', 'Beginner', 'Spring 4']",1
670,Java Spring Framework,Spring Boot Tutorial,https://java2blog.com/spring-boot-tutorial,"['Free', 'Beginner', 'Spring Boot']",1
671,Java Spring Framework,Spring Tutorial,https://www.tutorialspoint.com/spring/index.htm,"['Free', 'Beginner']",1
672,Java,Intro to Java Programming,https://www.udacity.com/course/intro-to-java-programming--cs046,"['Free', 'Video']",13
673,Java,Object-Oriented programming with Java,http://mooc.fi/courses/2013/programming-part-1/,['Free'],11
674,Java,The Java Tutorials by Oracle,https://docs.oracle.com/javase/tutorial/,['Free'],34
675,jQuery,The Complete jQuery Course,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/jquery-tutorial/,"['Paid', 'Video', 'Beginner']",6
676,jQuery,jQuery Enlightenment,http://jqueryenlightenment.com/jquery_enlightenment.pdf,"['Free', 'Advanced']",5
677,jQuery,jQuery Tutorials Playlist ,https://www.youtube.com/playlist?list=PL6B08BAA57B5C7810,"['Free', 'Video']",4
678,jQuery,jQuery Tutorial,http://www.w3schools.com/jquery/default.asp,['Free'],3
679,jQuery,A Smarter Way to Learn jQuery,https://www.amazon.com/Smarter-Way-Learn-jQuery-Remember/dp/1523986468?tag=hackr-20,"['Paid', 'Book', 'Beginner']",2
680,jQuery,Learn jQuery in 15 minutes,https://www.youtube.com/watch?v=v-RC3kJCL4c,"['Free', 'Video']",2
681,Jenkins,Jenkins Tutorial | DevOps Tool,https://www.youtube.com/playlist?list=PL9ooVrP1hQOGM6eCsjnfAousUSvpqD8dW,"['Free', 'Video']",7
682,Jenkins,Learn Jenkins Step by Step,https://www.youtube.com/playlist?list=PLhW3qG5bs-L_ZCOA4zNPSoGbnVQ-rp_dG,"['Free', 'Video']",3
683,Jenkins,Continuous Integration With Jenkins,http://www.vogella.com/tutorials/Jenkins/article.html,['Free'],2
684,Jenkins,Jenkins - The Definitive Guide,https://www.bogotobogo.com/DevOps/Jenkins/images/Intro_install/jenkins-the-definitive-guide.pdf,"['Free', 'Book', 'Beginner']",0
685,Jenkins,Devops Learning Portal - Jenkins,https://devopslearningportal.com/resources/jenkins,"['Free', 'Beginner']",0
686,Jenkins,Learn DevOps with Jenkins: All in One Guide,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/learn-devops-with-jenkins-all-in-one-guide,"['Paid', 'Video', 'Beginner']",0
687,Jenkins,Getting Started With Jenkins Continuous Integration,https://www.pluralsight.com/courses/jenkins-introduction,"['Paid', 'Video', 'Beginner']",0
688,Jenkins,Getting Started with Jenkins (official docs),https://jenkins.io/doc/book/getting-started/,['Free'],0
689,Julia,Introduction to Julia - Part 1 | David Sanders,https://www.youtube.com/watch?v=vWkgEddb4-A,"['Free', 'Video']",1
690,Julia,Julia tutorials at MIT,https://www.youtube.com/playlist?list=PLP8iPy9hna6Si2sjMkrPY-wt2mEouZgaZ,"['Free', 'Video']",1
691,Julia,Julia Tutorials,https://www.youtube.com/playlist?list=PLP8iPy9hna6SCcFv3FvY_qjAmtTsNYHQE,"['Free', 'Video']",0
692,Julia,Julia Programming Tutorial,https://www.youtube.com/watch?v=x0lI4omOYTw&list=PLeo1K3hjS3uvHr7N7j3GcMj48SdiTa_19,"['Free', 'Video', 'Beginner']",0
693,Julia,Julia for the Raspberry Pi,https://juliaberry.github.io,"['Free', 'Beginner', 'Raspberry Pi']",0
694,Julia,Julia Scientific Programming,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=40328&murl=https://www.coursera.org/learn/julia-programming,"['Free', 'Video']",3
695,Julia,A Deep Introduction to Julia for Data Science and Scientific Computing,http://ucidatascienceinitiative.github.io/IntroToJulia/,['Free'],0
696,Julia,Julia: A fresh approach to numerical computing,https://arxiv.org/pdf/1411.1607.pdf,"['Free', 'Book']",0
697,jQuery,AJAX Made Easy with jQuery,https://www.devsprout.io/jquery-ajax,"['Free', 'Video', 'Beginner']",1
698,jQuery,Introduction to jQuery,https://www.codecademy.com/learn/learn-jquery,"['Free', 'Exercises/Practice-programs', 'Beginner']",1
699,Java Spring Framework,﻿﻿﻿﻿Build Your REST API with Spring﻿﻿﻿﻿﻿﻿,http://www.baeldung.com/rest-with-spring-course,"['Paid', 'Video', 'Advanced']",1
700,jQuery,Learn jQuery - Official,http://learn.jquery.com/about-jquery/,['Free'],16
701,jQuery,jQuery Fundamentals,http://jqfundamentals.com/,['Free'],9
702,Laravel,Eloquent By Example,http://eloquentbyexample.com/,['Free'],17
703,Laravel,"Laravel, the Complete Guide with Real World Projects",https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/best-laravel,"['Paid', 'Exercises/Practice-programs', 'Video', 'Beginner']",13
704,Laravel,Laravel 4 From Scratch,https://laracasts.com/series/laravel-from-scratch,"['Free', 'Video']",9
705,Laravel,Learn Laravel PHP Framework,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/learn-laravel-php-framework-building-multi-user-seo-blog-app/,"['Paid', 'Video', 'Beginner', 'Laravel 5.4']",4
706,Laravel,Laravel From Scratch,https://www.youtube.com/playlist?list=PLillGF-RfqbYhQsN5WMXy6VsDMKGadrJ-,"['Free', 'Video', 'Beginner']",3
707,Kubernetes,Kubernetes By Example,http://kubernetesbyexample.com/,['Free'],5
708,Kubernetes,Kubernetes in Action,https://www.manning.com/books/kubernetes-in-action?a_aid=hackrio,"['Paid', 'Book', 'Beginner']",3
709,Kubernetes,Learn Kubernetes Basics (official docs),https://kubernetes.io/docs/tutorials/kubernetes-basics,['Free'],2
710,Kubernetes,Getting Started with Kubernetes,https://play.instruqt.com/public/topics/getting-started-with-kubernetes,"['Free', 'Beginner']",2
711,Kubernetes,Kubernetes On The Cloud & The CNCF CKA Certification,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/kubernetes-cka-on-cloud/learn/v4/overview,"['Paid', 'Exercises/Practice-programs', 'Video', 'Beginner', 'CKA Certification']",2
712,Kotlin,Kotlin in Action,https://www.manning.com/books/kotlin-in-action?a_aid=hackrio,"['Paid', 'Book']",6
713,Kotlin,Kotlin for Beginners,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/kotlin-course/,"['Paid', 'Video', 'Beginner']",5
714,Kotlin,Kotlin Tutorial for Beginners: Basics and Fundamentals for Android,https://www.youtube.com/playlist?list=PLlxmoA0rQ-LwgK1JsnMsakYNACYGa1cjR,"['Free', 'Video', 'Beginner']",4
715,Kotlin,Kotlin for Computer Networking,http://treehouse.7eer.net/c/383034/228915/3944?u=https://teamtreehouse.com/library/kotlin-for-java-developers,"['Paid', 'Video']",4
716,Kotlin,Kotlin Tutorial,https://www.youtube.com/watch?v=H_oGi8uuDpA,"['Free', 'Video', 'Beginner']",3
717,Kubernetes,Learn DevOps: The Complete Kubernetes Course,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/learn-devops-the-complete-kubernetes-course/,"['Paid', 'Video', 'Beginner']",2
718,Kubernetes,Certified Kubernetes Application Developer,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/certified-kubernetes-application-developer/,"['Free', 'Video', 'Beginner']",1
719,Kubernetes,Tasks: Kubernetes Official Docs,https://kubernetes.io/docs/tasks,"['Free', 'Beginner']",1
720,Kubernetes,Learn Kubernetes using Interactive Browser-Based Scenarios,https://www.katacoda.com/courses/kubernetes,"['Free', 'Beginner']",1
721,Kotlin,Android Development with Kotlin,https://www.youtube.com/watch?v=A2LukgT2mKc,"['Free', 'Video', 'Beginner']",2
722,Kotlin,Kotlin for Distributed Architecture,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=40328&murl=https://www.coursera.org/learn/kotlin-for-java-developers,"['Video', 'Advanced']",1
723,Kotlin,Advanced Kotlin Programming,https://www.safaribooksonline.com/library/view/advanced-kotlin-programming/9781491964149,"['Paid', 'Video', 'Advanced']",1
724,Kubernetes,Kubernetes Tutorial,https://vimeo.com/245778144/4d1d597c5e,"['Free', 'Video', 'Beginner']",0
725,Kubernetes,Introduction to Kubernetes,http://www.awin1.com/cread.php?awinmid=6798&awinaffid=428263&p=https://www.edx.org/course/introduction-kubernetes-linuxfoundationx-lfs158x,"['Free', 'Video', 'Beginner']",10
726,Kotlin,Learn Kotlin while developing an Android App,https://medium.com/@juanchosaravia/learn-kotlin-while-developing-an-android-app-introduction-567e21ff9664,"['Free', 'Beginner']",21
727,Kotlin,Kotlin Tutorial (official docs),https://kotlinlang.org/docs/tutorials/,"['Free', 'Beginner']",17
728,Julia,Getting Started with Julia,https://www.packtpub.com/application-development/getting-started-julia,"['Paid', 'Book']",0
729,Julia,Introducing Julia,https://en.wikibooks.org/wiki/Introducing_Julia,['Free'],0
730,Julia,Mastering Julia,https://www.packtpub.com/application-development/mastering-julia,"['Paid', 'Book']",0
731,Laravel,Laravel 5 Fundamentals,https://laracasts.com/series/laravel-5-fundamentals,"['Free', 'Video']",51
732,Laravel,Laravel 5.4 From Scratch,https://laracasts.com/series/laravel-from-scratch-2017,"['Free', 'Video']",20
733,Linux System Administration,Linux by HakTuts,http://haktuts.github.io/Linux.html,['Free'],14
734,Linux System Administration,Learn the ways of Linux,https://linuxjourney.com/,['Free'],9
735,Linux System Administration,Linux System Administration Basics,https://www.linode.com/docs/tools-reference/linux-system-administration-basics/,['Free'],8
736,Linux System Administration,Bash Reference Manual,https://tiswww.case.edu/php/chet/bash/bashref.html,"['Free', 'Beginner', 'Bash']",7
737,Linux System Administration,Learn Linux in 5 Days,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/learn-linux-in-5-days/,"['Paid', 'Video']",5
738,Linux System Administration,Advanced Bash-Scripting Guide,http://www.tldp.org/LDP/abs/html/,['Free'],5
739,LaTeX,LaTeX - Wikibooks,http://en.wikibooks.org/wiki/LaTeX,['Free'],5
740,LaTeX,LaTeX A-Z: From Beginner to Advance in Less Than 3 hours,https://www.simpliv.com/developmenttool/latex-a-z-from-beginner-to-advance-in-less-than-3-hour,"['Paid', 'Video', 'Beginner']",0
741,LaTeX,Procesamiento de textos con LATEX I,https://sindominio.net/ayuda/latex/sdlatex.pdf,"['Free', 'Book', 'Beginner']",0
742,LaTeX,Guía rápida de LaTeX,http://nokyotsu.com/latex/guia.html,"['Free', 'Book', 'Beginner']",0
743,Linux System Administration,Bash Scripting and Shell Programming,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/bash-scripting/,"['Paid', 'Video', 'Beginner', 'Bash']",4
744,Linux System Administration,Introduction to Linux,https://training.linuxfoundation.org/linux-courses/system-administration-training/introduction-to-linux,['Free'],3
745,Linux System Administration,The Linux Command Line,http://linuxcommand.org/tlcl.php,['Free'],3
746,LESS,Getting Started with LESS - Beginner Crash Course,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/getting-started-with-less-beginner-crash-course/,"['Paid', 'Video']",0
747,LESS,LESS - Getting Started (official docs),http://lesscss.org/,['Free'],0
748,LESS,Less CSS Tutorials for Beginners,https://www.youtube.com/playlist?list=PL6gx4Cwl9DGCshbAx1JpBtNoKh8iKAAiy,"['Free', 'Video']",0
749,LaTeX,La introducción no-tan-corta a LATEX 2,http://osl.ugr.es/CTAN/info/lshort/spanish/lshort-a4.pdf,"['Free', 'Book', 'Beginner']",0
750,LaTeX,LATEX Para Las Humanidades,http://rt0016xp.eresmas.net/lplh/latex-humanidades.pdf,"['Free', 'Book', 'Advanced']",0
751,LaTeX,Una Descripcion de LATEX ,http://www.profesores.frc.utn.edu.ar/electronica/teoriadeloscircuitosi/material/ldesc2e.pdf,"['Free', 'Book', 'Beginner']",0
752,Linux System Administration,Внутреннее устройство ядра Linux,https://www.intuit.ru/studies/courses/16499/1298/info,"['Free', 'Video', 'Beginner']",0
753,Linux System Administration,Introduction to Linux,http://www.awin1.com/cread.php?awinmid=6798&awinaffid=428263&p=https://www.edx.org/course/introduction-linux-linuxfoundationx-lfs101x-1,"['Free', 'Video']",49
754,LESS,Learn HTML and CSS3 by Building a Newsletter Designed with LESS,https://www.eduonix.com/courses/Web-Development/learn-html-and-css3-by-building-a-newsletter-designed-with-less,"['Free', 'Exercises/Practice-programs', 'Beginner']",0
755,LESS,The Beginner’s Guide to Learning Less,https://1stwebdesigner.com/learning-less/,['Free'],0
756,Laravel,Laravel and Redis Series,https://www.youtube.com/playlist?list=PLXM5y5j_b0mMdVF5p_2ug_b5tWqah_tfJ,"['Free', 'Video']",3
757,Laravel,Laravel 5: What's new?,https://www.youtube.com/playlist?list=PLfdtiltiRHWG9NCBuCzAEs14hRbND7MZ0,"['Free', 'Video']",3
758,Laravel,Laravel 5.3 for Beginners,https://www.youtube.com/playlist?list=PL3ZhWMazGi9IYymniZgqwnYuPFDvaEHJb,"['Free', 'Video']",2
759,LaTeX,A step-by-step LATEX tutorial,http://www.latex-tutorial.com/tutorials/,['Free'],5
760,Machine Learning,Machine Learning Recipes with Josh Gordon,https://www.youtube.com/playlist?list=PLOU2XLYxmsIIuiBfYad6rFYQU_jL2ryal,"['Free', 'Video']",6
761,Machine Learning,Machine Learning Specialization,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=40328&murl=https://www.coursera.org/specializations/machine-learning,"['Free', 'Video']",6
762,Machine Learning,Deep Learning Prerequisites: The Numpy Stack in Python,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/deep-learning-prerequisites-the-numpy-stack-in-python/,"['Free', 'Video', 'Beginner', 'Matplotlib', 'NumPy', 'Pandas', 'Python', 'Scipy']",4
763,Machine Learning,Machine Learning with Python,https://www.youtube.com/playlist?list=PLQVvvaa0QuDfKTOs3Keq_kaG2P55YRn5v,"['Free', 'Video']",17
764,Machine Learning,Deep Learning,http://www.deeplearningbook.org/,"['Free', 'Book']",15
765,Machine Learning,Intro to Machine Learning,https://www.udacity.com/course/intro-to-machine-learning--ud120,['Free'],9
766,Machine Learning,Python for Data Science and Machine Learning Bootcamp,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/python-for-data-science-and-machine-learning-bootcamp/,"['Paid', 'Video', 'Python']",6
767,Machine Learning,Deep Learning and the Game of Go,https://www.manning.com/books/deep-learning-and-the-game-of-go?a_aid=hackrio,"['Paid', 'Book', 'Deep Learning']",0
768,Machine Learning,Machine Learning (Stanford University),https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=40328&murl=https://www.coursera.org/learn/machine-learning,['Paid'],81
769,Machine Learning,Machine Learning A-Z: Hands-On Python & R In Data Science,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/machinelearning/,"['Paid', 'Video', 'Beginner']",23
770,Lisp,On Lisp,http://paulgraham.com/onlisp.html,"['Free', 'Book', 'Advanced']",2
771,Lisp,Common LISP: A Gentle Introduction to Symbolic Computation,https://www.cs.cmu.edu/~dst/LispBook/,"['Free', 'Book']",2
772,Lisp,Lisp Tutorial,https://www.youtube.com/watch?v=ymSq4wHrqyU,"['Free', 'Video']",2
773,Lisp,Common Lisp: An Interactive Approach,https://www.cse.buffalo.edu/~shapiro/Commonlisp/,"['Free', 'Book', 'Beginner']",1
774,Lua,Learn X in Y minutes Where X=Lua,https://learnxinyminutes.com/docs/lua/,"['Free', 'Book', 'Beginner']",0
775,Lua,Lua Tutorial,http://lua-users.org/wiki/LuaTutorial,"['Free', 'Beginner']",27
776,Lua,Learn Lua in 15 Minutes,http://tylerneylon.com/a/learn-lua/,['Free'],3
777,Lua,Programming in Lua,https://www.amazon.com/exec/obidos/ASIN/8590379868/?tag=hackr-20,"['Paid', 'Book', 'Lua 5.0']",2
778,Lisp,Learning Lisp,http://www2.cs.sfu.ca/CourseCentral/310/pwfong/Lisp/,"['Free', 'Beginner']",1
779,Lisp,Common Lisp Tutorial,http://www.shedai.net/ai/tutorial.html,"['Free', 'Beginner']",1
780,Lisp,Let Over Lambda,http://letoverlambda.com/index.cl/toc,"['Paid', 'Book']",1
781,Lisp, Practical Common Lisp,http://www.gigamonkeys.com/book/,"['Free', 'Book']",7
782,Lisp,Lisp Quickstart,http://cs.gmu.edu/~sean/lisp/LispTutorial.html,['Free'],3
783,Lisp,Common Lisp Koans (Exercises),https://github.com/google/lisp-koans,['Free'],3
784,Machine Learning,Neural Networks and Deep Learning,http://neuralnetworksanddeeplearning.com,"['Free', 'Book', 'Beginner']",3
785,Lua,Lua for Programmers,http://nova-fusion.com/2012/08/27/lua-for-programmers-part-1/,"['Free', 'Lua 5.1']",1
